,id,day,Class,max_acceleration,max_speed(mps),max_distance(m),max_bearing,min_speed(mps),min_distance(m),min_bearing,min_acceleration,mean_speed(mps),mean_distance,mean_bearing,mean_acceleration,median_speed,median_distance,median_bearing,median_acceleration,std_speed,std_distance,std_bearing,std_acceleration
1179,84,2008-10-22,bus,2.98861023719,19.922681059,99.6134052951,358.990858483,0.0,0.0,0.0,-1.90406063878,4.30309603895,21.4814908632,141.277691521,0.0194622973484,3.13141417096,15.6570708548,165.921357096,-0.00330566360281,4.17743045617,20.9206303326,77.0431344246,0.470587104333
1180,84,2008-10-22,subway,0.920101958575,19.7462973244,98.7314866221,358.831331527,0.0,0.0,0.0,-1.06641887788,4.91608755379,24.5087701299,223.576382916,-0.0259919183337,1.15654514215,5.78272571077,270.000000951,0.0131779080305,6.52472217675,32.6756177009,126.606724755,0.29978703164
1181,84,2008-10-22,walk,1.55216422905,19.4731675774,97.3658378871,358.560736125,0.0,0.0,0.0,-3.85015554482,1.23668395451,6.48143962331,189.289164836,-0.00214842189761,1.02983505615,5.15870045962,205.198740996,-0.00462680847803,1.30424653891,8.02827983767,123.418930234,0.28046959363
1182,84,2008-10-23,bus,1.99026564383,15.7853695852,78.9268479258,359.910173033,0.0,0.0,0.0,-6.6619210818,5.23159125378,26.178220875,183.229812728,0.0036416511709,5.15618321775,25.8124259767,185.153118013,0.00121255122411,4.1874134695,20.9383308393,113.641137871,0.484162579391
1183,84,2008-10-23,walk,2.32234763301,15.77549341,94.2645686386,359.910173033,0.0,0.0,0.0,-2.99124655601,3.26853742133,16.8378985204,193.12219728,0.0055678274587,1.41993822442,7.34677456274,217.461733664,0.00312423811421,3.68799843869,19.0113783645,112.906088255,0.363006576016
1184,84,2008-10-24,bus,2.05896062198,15.4266809705,77.1334048524,357.257580578,0.0,0.0,0.0,-1.48572084319,3.15720451888,15.740144932,153.220830175,0.0173909959205,1.6206835277,8.10341763851,174.965699699,0.0,3.47200003026,17.3989940988,79.7044982556,0.399082798901
1185,84,2008-10-24,walk,2.67414056392,15.1472118394,91.7744776247,358.88865973,0.0,0.0,0.0,-7.62768226523,1.48933675084,7.93184521616,185.387906035,-0.013186938922,1.12354304654,5.7492279748,194.328096872,0.00339237751927,1.58470545478,9.46629213622,110.363626435,0.400770346846
1186,84,2008-10-25,bus,2.24584048129,18.572755761,92.8637788048,353.749953815,0.0,0.0,0.0,-5.10638382561,4.01335133658,19.9713678333,156.83166264,-0.0188464545173,2.804553263,14.022766315,175.083939512,-0.00525037895643,3.69339076841,18.4841392847,74.6617494525,0.534908868434
1187,84,2008-10-25,subway,0.45440271849,19.348104955,96.7405247752,359.747611234,0.757781887684,3.78890943842,10.3202936,-0.852507146913,11.8307684166,59.1538420832,298.524577274,-0.207395220393,13.378231794,66.8911589702,342.459260873,-0.215024840916,5.81958610073,29.0979305037,112.264465045,0.332093696368
1188,84,2008-10-25,walk,6.95125250366,19.5967494519,97.9837472595,359.537827557,0.0,0.0,0.0,-6.77923866101,1.25861657236,6.61949717556,173.804156332,-0.00406642889205,0.991026829784,5.03919248324,178.171206031,-0.00388891780093,1.49726046005,8.40074832357,113.67530252,0.407590732823
1189,84,2008-10-26,walk,4.60694582809,15.6640211351,97.7764522052,359.604475766,0.0,0.0,0.0,-6.25966664228,1.45239999435,7.51904921389,172.931750471,-0.00442902485913,1.04235769118,5.25913847417,170.336400945,0.0,1.70909767318,9.53882288114,114.851777672,0.437858896154
1190,84,2008-10-27,bus,0.642302083524,13.4527058402,67.2635292011,358.987059079,0.0,0.0,0.0,-6.5852609496,3.2082673589,16.553788373,126.061650317,-0.110912835997,1.27893636242,6.39468181208,89.04436675,-0.00918188778933,4.01484230126,20.824516544,110.542059609,0.788361050637
1191,84,2008-10-27,subway,2.51483674608,5.71567858629,28.5783929315,349.773786012,0.0,0.0,0.0,-0.824041025493,1.62323309077,8.17231052928,137.844653937,0.0487271120743,1.12713686071,5.63568430354,81.9739561023,0.0077163351137,1.56504572748,7.89112858123,126.697025087,0.474201335069
1192,84,2008-10-27,walk,2.68608795332,16.453313349,82.2665667448,359.532936866,0.0,0.0,0.0,-4.82798674195,1.82839798254,9.1913392538,191.02315339,-0.028476396305,1.15857333631,5.87466650737,209.129914876,-0.00373166983096,2.17668788905,10.6126443266,116.649904361,0.529223359071
1193,84,2008-10-28,bus,5.84046207047,17.3802399454,86.9011997268,355.618496786,0.0,0.0,0.0,-2.19241639735,3.80143504287,18.9703306704,130.66274833,0.0252318014456,1.71341671159,8.56708355793,147.437610631,-2.82929235595e-11,4.27879234894,21.4248724469,76.4307060437,0.49460355242
1194,84,2008-10-28,subway,3.79120390458,19.7169366757,98.5846833787,359.114412909,0.0,0.0,0.0,-3.35193629161,7.65946953421,38.25377259,200.269062769,-0.0564423630372,3.74110433556,18.7055216777,328.314951721,-0.0143703954612,7.39976797056,37.042822834,153.800695037,0.755723505914
1195,84,2008-10-28,walk,2.7935083079,16.8228690768,97.1993048225,359.593231496,0.0,0.0,0.0,-3.24318388073,1.45857078878,7.77956904028,188.036593097,-0.00431284381209,1.14204493259,5.80342552679,212.116260918,-0.00628672451647,1.64889861538,9.75368371529,122.15339745,0.369254890482
1196,84,2008-10-29,bus,5.1522415157,18.3277733786,95.5617421574,359.716602111,0.0,0.0,0.0,-7.09664431376,4.51436747884,22.6514845471,172.830784653,-0.0113722713806,3.49929845058,17.6578408697,175.597037513,0.00165324277327,4.12777639089,20.7486011353,105.485542209,0.573458849604
1197,84,2008-10-29,walk,1.81158575237,11.0157004338,93.6114198801,359.002301729,0.0,0.0,0.0,-4.93147698393,0.979753718859,5.57162060702,159.843277944,-0.00389317631767,0.579627357331,2.91603585896,174.848843114,-9.8821006933e-12,1.27967702438,9.12151467621,117.15323646,0.347289346687
1198,84,2008-10-30,bus,2.1720526668,17.4200325018,87.1001625089,359.907750308,0.0,0.0,0.0,-2.2044585726,4.85406423139,24.2778179999,173.56898482,0.00912981710279,4.26318330516,21.4038658071,176.624352232,-0.00168279457763,4.17693179175,20.8985545375,106.300632815,0.453234995301
1199,84,2008-10-30,car,3.63853756967,19.5225333387,97.6126666934,359.759922072,0.0,0.0,0.0,-2.45598675566,5.91597319262,29.5650108654,181.795827563,0.0083489578886,4.84171291995,24.2531254346,180.0,-0.00235302054129,5.36891608892,26.870482418,110.887880087,0.371093800211
1200,84,2008-10-30,walk,5.85151082665,11.8724311941,86.7001940458,359.581583048,0.0,0.0,0.0,-7.58923845969,1.28294651115,6.77052867895,183.05361027,-0.00759563924754,1.09347415127,5.4917245572,199.595916053,-0.00466483642866,1.2736704129,7.91395036553,117.154191899,0.502791925644
1201,84,2008-10-31,bus,1.04031651258,13.3363316937,66.6816584686,343.485018984,0.0,0.0,0.0,-4.76437361518,3.33673952862,16.6514936967,151.435023871,-0.0269846379346,1.78965871014,8.94829355072,172.720682267,0.00360357975764,3.41062536178,17.0829526951,72.4185589251,0.489437896102
1202,84,2008-10-31,walk,1.91505914348,13.0097229808,97.3810331436,359.194440686,0.0,0.0,0.0,-5.47177203062,1.37086313107,7.18076544277,193.526318468,-0.00863172192664,1.12729563215,5.69311003995,202.325988527,3.32590562473e-05,1.33659665318,8.02127967789,112.911151521,0.325690434569
1203,84,2008-11-01,bus,3.38756833461,18.493253872,92.4662693598,359.881588049,0.0,0.0,0.0,-2.33346338338,4.09290116207,20.477775931,173.535692217,0.0103909462427,2.36655770403,11.9054827591,177.505228961,-0.00438390808371,4.19266949399,20.9915735431,115.181852537,0.421367946675
1204,84,2008-11-01,walk,0.670210159663,15.9837429716,82.1058888399,358.090543657,0.00343122154124,1.16520959918,2.28700826758,-1.38110247535,1.79859422286,10.2023227007,204.934273555,-0.0215806257987,1.49799467575,7.54493553349,255.381679429,-0.00393516091596,1.68687011766,12.3360040023,113.118428488,0.242361707503
1205,84,2008-11-02,bus,2.00411855649,19.1718354787,95.8591773936,359.321113407,0.0,0.0,0.0,-1.67828252819,5.99126999055,29.9711754473,165.136936518,0.00435703645732,6.0443815041,30.2219075205,139.483531569,0.015049111223,4.65942894144,23.3330159463,105.23473159,0.413791671181
1206,84,2008-11-02,subway,3.69757999641,19.9681696294,99.8408481469,359.689433678,0.0,0.0,0.0,-1.99378912965,13.1944013331,65.9496271677,217.937468968,-0.00557493152849,17.6570975321,88.2854876606,255.369340526,-0.0208144725684,7.4415500708,37.2467887301,113.950976056,0.464009807577
1207,84,2008-11-02,taxi,1.06367442068,18.3448291272,91.724145636,347.052273548,0.0,0.0,0.0,-1.45527512391,7.93642570005,39.657884647,168.390909109,0.00950886767625,7.82808211228,39.1404105614,147.699400897,-0.00208595897749,5.87797077949,29.4220542026,90.3923989956,0.481213985289
1208,84,2008-11-02,walk,5.97692532824,12.400661711,62.0033085552,359.303069043,0.0,0.0,0.0,-2.45550894227,0.940478325831,4.76811769227,174.693471977,0.00398197515692,0.946906827034,4.76308065572,165.685642618,-0.000856249914091,0.663288074605,3.62249983426,111.205563686,0.166327017002
1209,84,2008-11-03,bus,3.84015687281,18.8299072564,94.1495362822,358.780696045,0.0,0.0,0.0,-4.62853035509,4.06777001371,20.4275993475,142.296067459,-0.000309076643993,2.70329002956,13.5788981277,161.191490691,0.00388607788608,4.05993983722,20.3373813671,76.4071621719,0.471016415176
1210,84,2008-11-03,subway,0.636249996689,7.675032686,38.37516343,335.970724082,0.0,0.0,0.0,-3.53823314949,1.6548825592,8.2276581242,152.338448843,-0.168309490781,1.37109674059,6.85548370294,161.353076294,-0.047928612687,1.49866909493,7.53986582238,109.809052893,0.733530542853
1211,84,2008-11-03,walk,3.21052150364,17.5473869079,87.7369345397,359.216043811,0.0,0.0,0.0,-7.1027159982,1.38891243692,7.30706324844,173.26573748,-0.0212201237304,1.04578790845,5.30881712801,180.0,-0.000484149355023,1.551839814,9.0456353259,109.47670597,0.438208548774
1212,84,2008-11-04,bus,1.82500776696,16.1035936364,80.5179681819,355.504885701,0.0,0.0,0.0,-5.14076732342,3.75172155849,18.7170642423,141.393742716,0.00473832502382,1.81232227862,9.0616113931,156.982804161,0.0,4.04592851986,20.2660282632,79.6188330865,0.392483576886
1213,84,2008-11-04,walk,2.7008536025,18.270817688,91.3540884402,359.216059837,0.0,0.0,0.0,-6.49996096265,1.10763505251,5.87186400496,163.40197276,-0.0045124360093,0.873429560399,4.46813725193,169.148367947,-0.00251017032733,1.34835719089,7.68622935266,115.354423479,0.328977998442
1214,84,2008-11-05,bus,3.35422560419,19.3067782103,96.5338910513,359.86487167,0.0,0.0,0.0,-3.83088776421,4.49720223427,22.4838285561,195.734415651,0.00532890305444,2.77586195282,13.9070685242,232.341007587,-0.00058363909392,4.42632702465,22.1470633708,119.853691354,0.463111273194
1215,84,2008-11-05,walk,3.51524770085,19.9053236763,99.5266183815,359.186504194,0.0,0.0,0.0,-6.29512493834,1.62154889603,8.29588135282,168.751554288,-0.0145070037505,1.1630130382,5.86479043929,177.317258868,-0.000718524803285,1.9112731409,10.0971764814,110.063436869,0.433172821594
1216,84,2008-11-06,bus,4.75724840218,18.5895845248,92.9479226241,355.134047731,0.0,0.0,0.0,-1.39205751912,3.74074649949,18.625108529,143.731431952,0.0211700954747,1.81380445272,8.9588906713,158.729966614,-0.000516426967183,4.19738501285,21.0309418824,74.9450736998,0.426408450991
1217,84,2008-11-06,car,1.91258240629,19.9421848666,99.7109243328,358.527652902,0.0,0.0,0.0,-2.36732663686,8.17936178442,40.9479877119,148.632344131,-0.0212517130694,7.41324918209,37.0662459105,169.315860682,-0.00363421752079,7.30998438247,36.512465273,74.30255383,0.510654152497
1218,84,2008-11-06,walk,1.96621880502,14.2240968096,78.7353115586,359.279867715,0.0,0.0,0.0,-2.47928613609,1.39515481327,7.45455161634,174.213682093,-0.000702409801362,1.05404682467,5.39172672697,174.742669118,-0.00238793934298,1.45532821293,8.75892776451,111.246512223,0.280482792832
1219,84,2008-11-08,car,1.95676604966,19.9400243381,99.7001216904,359.631182882,0.0,0.0,0.0,-4.21869878408,1.93230099471,9.77625256112,157.999395188,0.00342731246343,0.360691804678,1.72217748771,169.168000472,-0.00272829022646,4.33479846468,21.734887049,99.4159232305,0.241197729402
1220,84,2008-11-26,bus,2.73914929631,14.112839834,70.56419917,359.805742315,0.0,0.0,0.0,-1.51342487816,3.81517723208,19.061036814,146.481048779,0.00371162775064,2.19589207346,11.1521075352,152.68781413,-0.00315299055531,3.81759939949,19.1120280615,85.1811932263,0.327412404433
1221,84,2008-11-26,car,1.05977811017,19.9702744814,99.8513724068,359.892129818,0.0,0.0,0.0,-1.69803703102,9.07712036437,45.8097739806,230.626318286,-0.00851556713438,10.0711185155,50.8846165775,268.443243871,0.00294116257508,6.89339593349,34.3533866732,109.398747298,0.312165122315
1222,84,2008-11-27,bus,0.946487363011,10.9142507757,54.5712538783,354.52491006,0.0,0.0,0.0,-0.984364000573,3.7956259115,18.9367956552,146.946494822,0.00992426619536,3.66959106114,18.3479553057,171.583547221,0.0184527165326,3.06897336713,15.3926465119,70.6891176703,0.305910960507
1223,84,2008-11-27,car,1.505548946,18.9028683745,94.5143418726,350.285054128,0.0,0.0,0.0,-1.42178712355,9.46762090881,47.3295116537,112.347294943,0.00732351269975,9.34876586646,46.7438293323,90.2682507224,0.0180604549766,4.41446097763,22.0903987156,52.6180736481,0.349419435692
1224,84,2008-11-27,walk,2.49848954531,13.2607897413,66.3039487065,358.242577942,0.0,0.0,0.0,-6.7950977527,1.48462764712,7.43074626281,159.803982989,-0.0185512681792,1.13096884652,5.6939864653,148.93251749,-0.00408250334775,1.37695841674,6.91726818329,112.517959263,0.446968515205
1225,84,2008-11-28,car,2.20822532871,19.5349446152,97.6747230759,359.623088477,0.0,0.0,0.0,-3.52734168926,9.15374467303,45.7572470119,214.016043379,-0.0203648265035,9.19605734,45.9802867,266.539875354,-0.00328884440992,5.9688215215,29.8613616125,97.4288736757,0.490358242237
1226,84,2008-11-28,taxi,1.52359369341,19.4483318245,97.2416591225,359.652214104,0.0,0.0,0.0,-6.05714031218,7.68005320417,38.717158509,165.65930189,-0.0181094272395,7.68044472357,39.4074700544,134.526065166,-0.00555261433995,6.387053563,31.9440777348,117.437084904,0.589367227988
1227,84,2008-11-28,walk,2.67988804932,16.7776787089,83.8883935445,359.871246247,0.0,0.0,0.0,-7.69754122241,1.2416978249,6.56748460647,173.078863947,-0.0171959010879,0.946857688897,4.81508735739,167.991101231,0.00268257520775,1.44429768122,8.33188132725,111.071541177,0.364795333514
1228,84,2008-11-29,car,2.54208106854,19.9706379036,99.8531895181,359.87182851,0.0,0.0,0.0,-5.04736784572,5.63618993509,28.264154054,171.588697266,0.000586999138489,2.05900211305,10.7334293576,175.634278746,0.0,6.08650541488,30.4401077055,112.080093667,0.32223592228
1229,84,2008-11-29,walk,2.24379462881,13.8756684891,69.3783424457,349.77986261,0.0,0.0,0.0,-2.23356676565,0.60780807628,3.50000226699,160.843295148,0.00717826590199,0.219334285775,0.846263045878,138.983718882,-0.00121679360565,1.05895163656,7.09504417904,104.812881911,0.23995023483
1230,84,2008-11-30,car,1.26022562822,19.987811818,99.9390590899,359.910930293,0.0,0.0,0.0,-1.41647003725,8.34018823993,41.9224749986,200.420704538,-0.00330060932957,9.71897445875,49.5084489449,185.669955945,-0.0011997668185,6.3270949293,31.6933659087,86.1943966569,0.378333528085
1231,84,2008-11-30,walk,1.38752127347,10.0732539502,50.3662697509,355.327180413,0.0,0.0,0.0,-6.79286120581,1.12750334514,5.75674338512,187.985014171,-0.00926230290035,0.803600414563,4.32944551892,216.052527018,0.00039120661043,1.28066183854,6.60258940141,121.063523123,0.430375450871
1232,84,2008-12-01,car,0.967547645179,19.9428835065,99.7144175326,359.805268431,0.0,0.0,0.0,-1.93929165369,12.4342615388,62.1374496461,280.558810949,-0.0360044254174,14.471127389,72.355636945,293.463150208,-0.00874903784873,6.55108150004,32.8187830368,92.1054545778,0.458504523693
1233,84,2008-12-01,walk,3.86461313709,19.2692509872,96.3462549359,358.813598183,0.0,0.0,0.0,-4.94005002917,1.75642995877,9.09137260619,165.969936865,-0.000360249730741,0.801187622095,4.15901308738,158.755957464,-0.000966333655684,2.94077280406,15.110371958,110.812289006,0.37607017894
1234,84,2008-12-02,bus,1.01380208714,13.7692196612,68.8460983059,356.627033406,0.0,0.0,0.0,-4.79015769518,4.14103539762,20.6583046307,108.014878768,-0.00974145212289,1.44847459691,7.28341224573,88.6258486258,-0.000816360345644,4.49315377057,22.3794985809,76.1939325525,0.421518724377
1235,84,2008-12-02,subway,1.59095310311,19.9279166313,99.6395831565,345.670782296,0.0,0.0,0.0,-3.20706144401,5.66689077364,28.3127877192,168.969749564,-0.0320355794485,2.03270997254,10.1635498627,162.916056705,-0.0243770692885,6.6188872215,33.1121498613,75.4045457405,0.496992489036
1236,84,2008-12-02,walk,1.95107032,14.724515387,94.4715022006,359.614612038,0.0,0.0,0.0,-2.86612389195,1.45305191475,7.55665159746,169.159556002,-0.00449795260977,1.37948108914,6.90161311815,170.530091594,-0.000321671634011,1.30040783618,8.1519936901,108.525129139,0.304028791494
1237,84,2008-12-03,bus,1.50322300637,13.9711131559,69.8555657796,356.62703661,0.0,0.0,0.0,-1.35847109557,3.35739613103,16.7347325393,161.713553915,0.0100329717634,1.97753790333,9.88768951664,176.371351899,-0.00367325356974,3.49709825059,17.5319337478,75.4897816521,0.368012497432
1238,84,2008-12-03,walk,2.71378440095,18.3651176656,94.3047773099,359.537379365,0.0,0.0,0.0,-4.07384406123,1.22784918683,6.45551441631,176.155629781,0.000775938032693,0.88733395504,4.54149669735,170.567268303,-0.00249546303031,1.51930596393,8.87050136924,112.501085699,0.307535943391
1239,84,2008-12-04,bus,2.43183349031,14.3960351047,71.9801755237,359.250504084,0.0,0.0,0.0,-1.30499010608,5.15881736314,25.8717151885,117.170274242,0.00227564617472,4.00269202408,20.2783751391,89.1735842854,-0.000112923042237,4.65955771022,23.2752694509,83.5361808459,0.380150465351
1240,84,2008-12-04,subway,1.23245557174,19.8574834669,99.2874173344,356.344208776,0.0,0.0,0.0,-1.42244147894,2.86926394801,14.3756198557,176.418213732,-0.0202596708724,1.11586663168,5.59351534221,170.782721593,0.000297400702616,4.48311660863,22.4333426911,106.665542989,0.244615597056
1241,84,2008-12-04,walk,3.25425906532,18.0452672963,96.6956602555,359.494834879,0.0,0.0,0.0,-6.03933070937,1.48878560255,7.62727245653,173.636918459,-0.00393498930378,1.08252166097,5.47677178856,171.783701205,-0.000441585900627,1.90262526727,10.2214110723,109.13037645,0.417158806186
1242,84,2008-12-05,bus,1.89382158443,13.8328168943,69.1640844717,357.419431169,0.0,0.0,0.0,-1.68464090393,2.44181925281,12.1738562052,158.961805128,0.0171953547711,0.728691093261,3.66726072892,175.016601535,-0.00681877177274,3.15379514084,15.8024387911,83.1178774228,0.346421879051
1243,84,2008-12-05,walk,4.11914863014,15.9427032854,93.1439087808,359.255413693,0.0,0.0,0.0,-4.70052685211,0.934207124142,4.9080239292,160.528900633,0.0119489272647,0.540190993655,2.79428146798,149.583953892,-0.00333786927323,1.27107315952,7.1327051981,109.713932918,0.293003181806
1244,84,2008-12-06,car,1.74023068041,19.9675665159,99.8378325795,357.934693041,0.0,0.0,0.0,-2.28176459239,9.84777461118,49.2206071719,154.558902065,0.00829812658889,10.8591004905,54.2955024527,142.189289742,0.013580983431,6.87191460672,34.3854167754,85.2286931346,0.363830482211
1245,84,2008-12-06,taxi,2.68663068205,18.211769865,91.058849325,359.692735295,0.0,0.0,0.0,-1.98137140464,5.77799212846,28.9736173543,172.619026499,0.0260962164377,4.242072671,22.87902366,188.145212554,-0.00162005054028,5.90402212684,29.4946043945,102.318271223,0.511340324385
1246,84,2008-12-06,walk,2.96343622651,9.5163124987,93.1443424149,359.50066573,0.0,0.0,0.0,-3.18449070104,0.823020276991,4.28963478451,161.575769971,0.00606744776351,0.700789940922,3.5918989282,149.604574048,-0.00115737838917,0.8447228341,5.27334463943,115.62978618,0.193816099723
1247,84,2008-12-07,bus,1.22250366055,13.067391145,65.3369557252,359.171768187,0.0,0.0,0.0,-1.20550909577,4.65974522416,23.2697693326,108.367626524,-0.00238887448704,2.1062243251,10.5311216255,88.6018953908,-0.00735560409797,4.53081555431,22.6820492138,71.307324379,0.327704342926
1248,84,2008-12-07,car,2.84898203532,19.9412645696,99.7063228481,359.925957136,0.0,0.0,0.0,-2.83525745929,8.2658773395,41.3183449617,174.004263963,-0.00299517187839,8.81735915759,44.0867957879,168.973919475,0.000416078791547,6.67377079915,33.4072446144,100.60979415,0.352853201257
1249,84,2008-12-07,walk,1.75269010317,7.84343454814,39.2171727407,358.090575503,0.0,0.0,0.0,-0.875518484524,0.62363401702,3.20979655069,153.050425967,0.0154776341867,0.410237610788,2.04012468521,171.281279913,-0.00315695244454,0.729609960528,4.15446154672,113.345804376,0.180579614364
1250,84,2008-12-08,bus,3.32695054076,18.2471334719,91.2356673595,355.130126485,0.0,0.0,0.0,-1.59309840365,2.6357231185,13.12717169,142.744556105,0.0147417860758,1.28557385266,6.42786926329,172.718504606,-0.00340785270023,3.26072821876,16.3417240221,71.5648938576,0.382320877422
1251,84,2008-12-08,car,1.50411164569,19.9667568314,99.8337841571,359.932319272,0.0,0.0,0.0,-1.26271399737,8.40844964128,42.0043982841,196.717613046,-0.000671711025171,7.12957153023,35.6478576511,267.040964299,-0.00697729605527,7.40468500352,37.0652214012,124.717283308,0.383856890148
1252,84,2008-12-08,walk,1.86343431052,10.0341524723,83.3728912891,359.243070746,0.0,0.0,0.0,-1.7203347679,1.25234262676,6.56207216816,203.38679743,0.003533038063,1.0873285792,5.436642896,248.47842546,-0.00125076759001,1.07485081559,7.45090208272,129.509200369,0.259133993398
1253,84,2008-12-09,bus,3.01949365659,17.9292908023,89.6464540114,358.627702881,0.0,0.0,0.0,-7.81110195653,2.79718574326,13.9707919537,166.123161332,-0.0241532922338,1.29782062967,6.51844823705,175.727307466,-0.00452126181041,3.28973482513,16.4701961246,78.5881211816,0.622677205596
1254,84,2008-12-09,car,2.21733664063,19.9675770135,99.8378850675,359.861037736,0.0,0.0,0.0,-2.97134615532,6.79300553098,34.0330525454,208.652929517,0.00493697114744,4.85558099305,24.3445762607,266.386773354,0.0,6.64940802948,33.2206557596,118.365334145,0.383101958988
1255,84,2008-12-09,walk,2.61830107349,18.958546827,94.7927341351,359.818581405,0.0,0.0,0.0,-2.64799330972,1.39419378199,7.41987375208,185.669968412,0.0025340091236,0.915551925425,4.82105694001,187.282612193,-0.00111781272896,1.70187298185,9.6431162281,111.001727799,0.285685255509
1256,84,2008-12-10,bus,2.07514747756,17.7760850507,88.8804252537,356.867336819,0.0,0.0,0.0,-1.33340687791,8.64239098383,43.3205274576,199.061084016,-0.00436932250099,9.34166074063,47.3097772165,184.541867327,0.0,6.26927860872,31.3323665785,73.8000618098,0.327743699003
1257,84,2008-12-10,taxi,0.867839116266,14.0484218056,70.2421090282,359.754399305,0.0,0.0,0.0,-1.10403422787,6.38319410485,31.9139849005,186.359947284,-0.00712504946019,7.57728629411,37.8864314706,190.856179958,-0.000480521782208,5.27128572005,26.3588470113,162.998837358,0.309709387493
1258,84,2008-12-10,walk,3.02119107605,19.7249698473,98.6248492367,359.280326913,0.0,0.0,0.0,-7.83583772357,1.48875628812,7.49015446913,180.757838266,-0.0392231628503,1.03354780346,5.16773901729,169.505556445,-0.000713049544101,2.08861256695,10.7613949105,108.97824524,0.660673058847
1259,85,2008-05-01,bus,2.24343816599,18.8641945315,94.3209726574,359.757887842,0.0,0.0,0.0,-3.49412824569,4.15132400639,20.7551559854,181.260240586,-0.00385788763262,3.02352386484,15.1176193242,178.449327893,-0.00671329384954,3.88993900679,19.5169970066,114.660266565,0.504324546797
1260,85,2008-05-01,walk,5.2268920144,10.930679713,54.6533985651,345.672098127,0.0,0.0,0.0,-2.01708529643,0.874962698478,4.70058258625,175.162873585,0.0379131130307,0.523420991969,2.64823145362,210.076394876,-0.00509347904966,1.22545804218,7.2413536028,108.881042634,0.503102605372
1261,85,2008-05-02,bus,1.27186018436,14.4045998653,72.0229993267,342.699228859,0.290571040884,1.45285520442,24.9328701134,-1.57041586679,6.01619977024,30.0809988512,236.92726392,0.011543167895,5.14651353506,25.7325676753,259.927766362,0.0399427928472,4.13652022876,20.6826011438,62.7850151696,0.494732033021
1262,85,2008-05-02,taxi,1.85707699949,18.5021241113,92.5106205563,357.908763864,0.0,0.0,0.0,-1.44774899768,7.3136022919,37.1474531546,132.589068823,-0.0526460891712,5.22683700397,26.9827837892,104.30016781,-0.0369125988647,6.34586060952,31.4147370091,75.5537543107,0.591004227298
1263,85,2008-05-02,walk,4.69283038168,10.4404979713,80.4360337756,358.780541683,0.0,0.0,0.0,-1.82606542752,0.539227147306,2.78914286301,182.141729374,0.00465420402846,0.256172773228,1.09033355841,210.099597223,-0.0025298072891,0.78838175359,4.84426014927,114.247276856,0.213489948044
1264,85,2008-05-15,bus,7.0611539792,22.4649570054,44.9299140107,355.61833779,0.0700460833022,0.140092166604,0.0,-7.1141472219,5.79170176884,11.6706456811,208.282453195,-0.0383734296083,5.41715201136,10.927690455,182.58108328,-0.00523409075304,4.55723010317,9.12652043768,62.3287912455,1.06909028268
1265,85,2008-05-15,walk,3.77490505311,13.2058211834,26.4116423667,357.339571194,0.0426274354328,0.0852548708656,0.0,-4.07103637362,1.65777289682,3.31554579364,225.305735695,-0.000963960246525,1.3370598929,2.6741197858,220.895669279,-0.0191215574932,1.41251298484,2.82502596967,89.3378982645,0.718238000632
1266,85,2008-05-16,bus,3.11814847214,40.2654695968,80.5309391935,359.631052742,0.0,0.0,0.0,-3.0827242905,4.09168201356,8.24744513883,164.461136438,-0.00821853407145,0.305986924193,0.681783790429,92.1815363138,0.0,5.59398755497,11.2158604669,129.548912429,0.498299064732
1267,85,2008-05-16,walk,2.51288934162,5.83276276743,29.5407720016,358.485540288,0.0,0.0,0.0,-2.08324435904,0.950441107303,2.38180340479,153.137119471,-0.0146264991158,0.836250809451,1.7621602989,131.024514415,0.0110336945364,0.816787698081,3.77474358989,97.5431608512,0.42728935761
1268,85,2008-05-17,bus,6.38092331055,26.9076864327,53.8153728653,359.464460119,0.0,0.0,0.0,-6.05685323874,6.32431831178,12.6546934103,197.909459055,-0.00462066250341,6.26892707708,12.5378541542,180.225179532,-0.0157973439458,4.87691001753,9.7479898526,104.8709646,0.76758534823
1269,85,2008-05-17,taxi,2.01316794066,21.7412842577,43.4825685153,359.85547583,0.0426409665877,0.0852819331753,0.0,-5.0151360951,10.2781574162,20.7861867659,153.721142669,-0.0224177500878,9.41507606176,18.85601042,106.472147228,0.0150653660794,5.67306923875,11.2521772068,117.352397212,0.623466549202
1270,85,2008-05-17,walk,7.9039471873,24.3392647376,92.8481055318,359.065448355,0.0,0.0,0.0,-7.96624765649,1.32207937883,2.8914327606,189.590346327,-0.0144835876649,1.07859685307,2.18767862635,194.335511831,-0.00240663298347,1.38517920011,4.14909986158,101.24900312,0.658366516896
1271,85,2008-05-18,bus,2.99351563502,17.152471875,34.3049437499,352.407716857,0.0555974635421,0.111194927084,0.0,-7.67625614507,5.70251398793,11.492494927,198.391062412,-0.0318098971948,5.39316050623,10.7929057748,180.600705038,0.0027771534238,4.18315750965,8.37949449148,64.2303900021,0.75289403462
1272,85,2008-05-18,walk,3.4435055392,7.15668598747,14.3133719749,356.86536504,0.0,0.0,0.0,-2.2445257991,1.30328170861,2.60656341722,217.340693877,-0.00854266832808,1.07294953682,2.14589907365,205.192753812,-0.0109438672042,1.17071613468,2.34143226936,98.392768297,0.50752294493
